Date,store,product,number_sold
2018-11-02,0,0,758
2018-11-03,0,0,801
2018-11-04,0,0,795
2018-11-05,0,0,802
2018-11-06,0,0,802
2018-11-07,0,0,794
2018-11-08,0,0,806
2018-11-09,0,0,818
2018-11-10,0,0,792
2018-11-11,0,0,791
2018-11-12,0,0,788
2018-11-13,0,0,811
2018-11-14,0,0,783
2018-11-15,0,0,805
2018-11-16,0,0,789
2018-11-17,0,0,806
2018-11-18,0,0,813
2018-11-19,0,0,799
2018-11-20,0,0,795
2018-11-21,0,0,803
2018-11-22,0,0,807
2018-11-23,0,0,821
2018-11-24,0,0,814
2018-11-25,0,0,805
2018-11-26,0,0,818
2018-11-27,0,0,797
2018-11-28,0,0,819
2018-11-29,0,0,816
2018-11-30,0,0,809
2018-12-01,0,0,807
2018-12-02,0,0,819
2018-12-03,0,0,821
2018-12-04,0,0,836
2018-12-05,0,0,817
2018-12-06,0,0,804
2018-12-07,0,0,805
2018-12-08,0,0,823
2018-12-09,0,0,811
2018-12-10,0,0,832
2018-12-11,0,0,812
2018-12-12,0,0,837
2018-12-13,0,0,824
2018-12-14,0,0,822
2018-12-15,0,0,832
2018-12-16,0,0,845
2018-12-17,0,0,837
2018-12-18,0,0,822
2018-12-19,0,0,833
2018-12-20,0,0,805
2018-12-21,0,0,835
2018-12-22,0,0,843
2018-12-23,0,0,818
2018-12-24,0,0,826
2018-12-25,0,0,831
2018-12-26,0,0,831
2018-12-27,0,0,847
2018-12-28,0,0,854
2018-12-29,0,0,839
2018-12-30,0,0,847
2018-12-31,0,0,839
2010-01-01,0,1,851
2010-01-02,0,1,843
2010-01-03,0,1,847
2010-01-04,0,1,855
2010-01-05,0,1,866
2010-01-06,0,1,873
2010-01-07,0,1,852
2010-01-08,0,1,851
2010-01-09,0,1,838
2010-01-10,0,1,819
2010-01-11,0,1,859
2010-01-12,0,1,878
2010-01-13,0,1,869
2010-01-14,0,1,855
2010-01-15,0,1,854
2010-01-16,0,1,838
2010-01-17,0,1,849
2010-01-18,0,1,851
2010-01-19,0,1,852
2010-01-20,0,1,866
2010-01-21,0,1,884
2010-01-22,0,1,868
2010-01-23,0,1,846
2010-01-24,0,1,857
2010-01-25,0,1,862
2010-01-26,0,1,852
2010-01-27,0,1,866
2010-01-28,0,1,841
2010-01-29,0,1,840
2010-01-30,0,1,846
2010-01-31,0,1,841
2010-02-01,0,1,868
2010-02-02,0,1,862
2010-02-03,0,1,852
2010-02-04,0,1,847
2010-02-05,0,1,847
2010-02-06,0,1,830
2010-02-07,0,1,848
2010-02-08,0,1,833
2010-02-09,0,1,858
2010-02-10,0,1,851
2010-02-11,0,1,852
2010-02-12,0,1,831
2010-02-13,0,1,840
2010-02-14,0,1,862
2010-02-15,0,1,838
2010-02-16,0,1,851
2010-02-17,0,1,864
2010-02-18,0,1,852
2010-02-19,0,1,842
2010-02-20,0,1,823
2010-02-21,0,1,821
2010-02-22,0,1,839
2010-02-23,0,1,839
2010-02-24,0,1,845
2010-02-25,0,1,842
2010-02-26,0,1,827
2010-02-27,0,1,834
2010-02-28,0,1,848
2010-03-01,0,1,825
2010-03-02,0,1,835
2010-03-03,0,1,840
2010-03-04,0,1,847
2010-03-05,0,1,817
2010-03-06,0,1,814
2010-03-07,0,1,804
2010-03-08,0,1,826
2010-03-09,0,1,842
2010-03-10,0,1,847
2010-03-11,0,1,835
2010-03-12,0,1,818
2010-03-13,0,1,827
2010-03-14,0,1,823
2010-03-15,0,1,806
2010-03-16,0,1,818
2010-03-17,0,1,846
2010-03-18,0,1,830
2010-03-19,0,1,806
2010-03-20,0,1,823
2010-03-21,0,1,826
2010-03-22,0,1,816
2010-03-23,0,1,832
2010-03-24,0,1,789
2010-03-25,0,1,832
2010-03-26,0,1,827
2010-03-27,0,1,799
2010-03-28,0,1,814
2010-03-29,0,1,813
2010-03-30,0,1,820
2010-03-31,0,1,817
2010-04-01,0,1,804
2010-04-02,0,1,829
2010-04-03,0,1,802
2010-04-04,0,1,807
2010-04-05,0,1,801
2010-04-06,0,1,806
2010-04-07,0,1,821
2010-04-08,0,1,817
2010-04-09,0,1,814
2010-04-10,0,1,812
2010-04-11,0,1,799
2010-04-12,0,1,802
2010-04-13,0,1,819
2010-04-14,0,1,805
2010-04-15,0,1,816
2010-04-16,0,1,804
2010-04-17,0,1,807
2010-04-18,0,1,803
2010-04-19,0,1,791
2010-04-20,0,1,798
2010-04-21,0,1,814
2010-04-22,0,1,822
2010-04-23,0,1,782
2010-04-24,0,1,791
2010-04-25,0,1,795
2010-04-26,0,1,782
2010-04-27,0,1,807
2010-04-28,0,1,802
2010-04-29,0,1,777
2010-04-30,0,1,807
2010-05-01,0,1,778
2010-05-02,0,1,775
2010-05-03,0,1,797
2010-05-04,0,1,803
2010-05-05,0,1,806
2010-05-06,0,1,790
2010-05-07,0,1,787
2010-05-08,0,1,775
2010-05-09,0,1,770
2010-05-10,0,1,799
2010-05-11,0,1,792
2010-05-12,0,1,792
2010-05-13,0,1,770
2010-05-14,0,1,781
2010-05-15,0,1,770
2010-05-16,0,1,778
2010-05-17,0,1,782
2010-05-18,0,1,785
2010-05-19,0,1,800
2010-05-20,0,1,790
2010-05-21,0,1,791
2010-05-22,0,1,762
2010-05-23,0,1,769
2010-05-24,0,1,780
2010-05-25,0,1,782
2010-05-26,0,1,786
2010-05-27,0,1,771
2010-05-28,0,1,769
2010-05-29,0,1,755
2010-05-30,0,1,764
2010-05-31,0,1,785
2010-06-01,0,1,781
2010-06-02,0,1,799
2010-06-03,0,1,774
2010-06-04,0,1,774
2010-06-05,0,1,757
2010-06-06,0,1,796
2010-06-07,0,1,773
2010-06-08,0,1,788
2010-06-09,0,1,785
2010-06-10,0,1,771
2010-06-11,0,1,757
2010-06-12,0,1,768
2010-06-13,0,1,762
2010-06-14,0,1,771
2010-06-15,0,1,784
2010-06-16,0,1,780
2010-06-17,0,1,779
2010-06-18,0,1,770
2010-06-19,0,1,749
2010-06-20,0,1,779
2010-06-21,0,1,782
2010-06-22,0,1,765
2010-06-23,0,1,782
2010-06-24,0,1,766
2010-06-25,0,1,759
2010-06-26,0,1,762
2010-06-27,0,1,781
2010-06-28,0,1,780
2010-06-29,0,1,781
2010-06-30,0,1,764
2010-07-01,0,1,797
2010-07-02,0,1,774
2010-07-03,0,1,738
2010-07-04,0,1,767
2010-07-05,0,1,763
2010-07-06,0,1,778
2010-07-07,0,1,779
2010-07-08,0,1,762
2010-07-09,0,1,783
2010-07-10,0,1,763
2010-07-11,0,1,771
2010-07-12,0,1,781
2010-07-13,0,1,766
2010-07-14,0,1,765
2010-07-15,0,1,782
2010-07-16,0,1,778
2010-07-17,0,1,747
2010-07-18,0,1,782
2010-07-19,0,1,765
2010-07-20,0,1,780
2010-07-21,0,1,780
2010-07-22,0,1,761
2010-07-23,0,1,756
2010-07-24,0,1,740
2010-07-25,0,1,751
2010-07-26,0,1,753
2010-07-27,0,1,774
2010-07-28,0,1,789
2010-07-29,0,1,771
2010-07-30,0,1,768
2010-07-31,0,1,769
2010-08-01,0,1,770
2010-08-02,0,1,765
2010-08-03,0,1,760
2010-08-04,0,1,772
2010-08-05,0,1,773
2010-08-06,0,1,757
2010-08-07,0,1,766
2010-08-08,0,1,761
2010-08-09,0,1,776
2010-08-10,0,1,767
2010-08-11,0,1,768
2010-08-12,0,1,791
2010-08-13,0,1,768
2010-08-14,0,1,769
2010-08-15,0,1,754
2010-08-16,0,1,767
2010-08-17,0,1,784
2010-08-18,0,1,794
2010-08-19,0,1,768
2010-08-20,0,1,761
2010-08-21,0,1,765
2010-08-22,0,1,752
2010-08-23,0,1,773
2010-08-24,0,1,778
2010-08-25,0,1,788
2010-08-26,0,1,791
2010-08-27,0,1,777
2010-08-28,0,1,775
2010-08-29,0,1,770
2010-08-30,0,1,772
2010-08-31,0,1,761
2010-09-01,0,1,774
2010-09-02,0,1,781
2010-09-03,0,1,757
2010-09-04,0,1,772
2010-09-05,0,1,768
2010-09-06,0,1,767
2010-09-07,0,1,779
2010-09-08,0,1,793
2010-09-09,0,1,791
2010-09-10,0,1,756
2010-09-11,0,1,771
2010-09-12,0,1,783
2010-09-13,0,1,777
2010-09-14,0,1,787
2010-09-15,0,1,773
2010-09-16,0,1,780
2010-09-17,0,1,797
2010-09-18,0,1,767
2010-09-19,0,1,762
2010-09-20,0,1,784
2010-09-21,0,1,797
2010-09-22,0,1,802
2010-09-23,0,1,782
2010-09-24,0,1,783
2010-09-25,0,1,783
2010-09-26,0,1,786
2010-09-27,0,1,780
2010-09-28,0,1,809
2010-09-29,0,1,786
2010-09-30,0,1,797
2010-10-01,0,1,784
2010-10-02,0,1,775
2010-10-03,0,1,776
2010-10-04,0,1,782
2010-10-05,0,1,790
2010-10-06,0,1,786
2010-10-07,0,1,800
2010-10-08,0,1,780
2010-10-09,0,1,777
2010-10-10,0,1,790
2010-10-11,0,1,790
2010-10-12,0,1,783
2010-10-13,0,1,790
2010-10-14,0,1,793
2010-10-15,0,1,784
2010-10-16,0,1,794
2010-10-17,0,1,780
2010-10-18,0,1,784
2010-10-19,0,1,790
2010-10-20,0,1,806
2010-10-21,0,1,803
2010-10-22,0,1,776
2010-10-23,0,1,795
2010-10-24,0,1,799
2010-10-25,0,1,780
2010-10-26,0,1,796
2010-10-27,0,1,819
2010-10-28,0,1,811
2010-10-29,0,1,795
2010-10-30,0,1,796
2010-10-31,0,1,814
2010-11-01,0,1,804
2010-11-02,0,1,793
2010-11-03,0,1,820
2010-11-04,0,1,794
2010-11-05,0,1,807
2010-11-06,0,1,800
2010-11-07,0,1,804
2010-11-08,0,1,817
2010-11-09,0,1,792
2010-11-10,0,1,808
2010-11-11,0,1,825
2010-11-12,0,1,809
2010-11-13,0,1,797
2010-11-14,0,1,787
2010-11-15,0,1,804
2010-11-16,0,1,800
2010-11-17,0,1,796
2010-11-18,0,1,813
2010-11-19,0,1,802
2010-11-20,0,1,790
2010-11-21,0,1,803
2010-11-22,0,1,800
2010-11-23,0,1,828
2010-11-24,0,1,812
2010-11-25,0,1,824
2010-11-26,0,1,794
2010-11-27,0,1,805
2010-11-28,0,1,819
2010-11-29,0,1,809
2010-11-30,0,1,823
2010-12-01,0,1,796
2010-12-02,0,1,817
2010-12-03,0,1,804
2010-12-04,0,1,807
2010-12-05,0,1,810
2010-12-06,0,1,784
2010-12-07,0,1,808
2010-12-08,0,1,808
2010-12-09,0,1,812
2010-12-10,0,1,785
2010-12-11,0,1,790
2010-12-12,0,1,812
2010-12-13,0,1,809
2010-12-14,0,1,802
2010-12-15,0,1,812
2010-12-16,0,1,822
2010-12-17,0,1,786
2010-12-18,0,1,799
2010-12-19,0,1,800
2010-12-20,0,1,810
2010-12-21,0,1,818
2010-12-22,0,1,834
2010-12-23,0,1,816
2010-12-24,0,1,799
2010-12-25,0,1,813
2010-12-26,0,1,793
2010-12-27,0,1,812
2010-12-28,0,1,829
2010-12-29,0,1,825
2010-12-30,0,1,818
2010-12-31,0,1,782
2011-01-01,0,1,799
2011-01-02,0,1,795
2011-01-03,0,1,820
2011-01-04,0,1,821
2011-01-05,0,1,816
2011-01-06,0,1,817
2011-01-07,0,1,796
2011-01-08,0,1,805
2011-01-09,0,1,801
2011-01-10,0,1,789
2011-01-11,0,1,814
2011-01-12,0,1,819
2011-01-13,0,1,820
2011-01-14,0,1,807
2011-01-15,0,1,807
2011-01-16,0,1,781
2011-01-17,0,1,800
2011-01-18,0,1,808
2011-01-19,0,1,807
2011-01-20,0,1,805
2011-01-21,0,1,794
2011-01-22,0,1,803
2011-01-23,0,1,787
2011-01-24,0,1,803
2011-01-25,0,1,808
2011-01-26,0,1,810
2011-01-27,0,1,794
2011-01-28,0,1,811
2011-01-29,0,1,791
2011-01-30,0,1,780
2011-01-31,0,1,807
2011-02-01,0,1,805
2011-02-02,0,1,805
2011-02-03,0,1,800
2011-02-04,0,1,799
2011-02-05,0,1,790
2011-02-06,0,1,784
2011-02-07,0,1,782
2011-02-08,0,1,805
2011-02-09,0,1,787
2011-02-10,0,1,810
2011-02-11,0,1,782
2011-02-12,0,1,779
2011-02-13,0,1,778
2011-02-14,0,1,780
2011-02-15,0,1,791
2011-02-16,0,1,797
2011-02-17,0,1,772
2011-02-18,0,1,764
2011-02-19,0,1,777
2011-02-20,0,1,794
2011-02-21,0,1,777
2011-02-22,0,1,794
2011-02-23,0,1,810
2011-02-24,0,1,778
2011-02-25,0,1,780
2011-02-26,0,1,773
2011-02-27,0,1,790
2011-02-28,0,1,791
2011-03-01,0,1,797
2011-03-02,0,1,817
2011-03-03,0,1,804
2011-03-04,0,1,780
2011-03-05,0,1,774
2011-03-06,0,1,763
2011-03-07,0,1,765
2011-03-08,0,1,787
2011-03-09,0,1,775
2011-03-10,0,1,790
2011-03-11,0,1,769
2011-03-12,0,1,766
2011-03-13,0,1,757
2011-03-14,0,1,799
2011-03-15,0,1,791
2011-03-16,0,1,777
2011-03-17,0,1,781
2011-03-18,0,1,786
2011-03-19,0,1,759
2011-03-20,0,1,788
2011-03-21,0,1,763
2011-03-22,0,1,777
2011-03-23,0,1,763
2011-03-24,0,1,750
2011-03-25,0,1,778
2011-03-26,0,1,764
2011-03-27,0,1,747
2011-03-28,0,1,753
2011-03-29,0,1,786
2011-03-30,0,1,774
2011-03-31,0,1,785
2011-04-01,0,1,770
2011-04-02,0,1,758
2011-04-03,0,1,760
2011-04-04,0,1,759
2011-04-05,0,1,771
2011-04-06,0,1,770
2011-04-07,0,1,774
2011-04-08,0,1,758
2011-04-09,0,1,763
2011-04-10,0,1,765
2011-04-11,0,1,762
2011-04-12,0,1,752
2011-04-13,0,1,765
2011-04-14,0,1,743
2011-04-15,0,1,743
2011-04-16,0,1,758
2011-04-17,0,1,756
2011-04-18,0,1,756
2011-04-19,0,1,758
2011-04-20,0,1,755
2011-04-21,0,1,752
2011-04-22,0,1,760
2011-04-23,0,1,751
2011-04-24,0,1,733
2011-04-25,0,1,754
2011-04-26,0,1,759
2011-04-27,0,1,774
2011-04-28,0,1,736
2011-04-29,0,1,739
2011-04-30,0,1,752
2011-05-01,0,1,732
2011-05-02,0,1,772
2011-05-03,0,1,741
2011-05-04,0,1,754
2011-05-05,0,1,755
2011-05-06,0,1,752
2011-05-07,0,1,746
2011-05-08,0,1,735
2011-05-09,0,1,754
2011-05-10,0,1,742
2011-05-11,0,1,745
2011-05-12,0,1,751
2011-05-13,0,1,754
2011-05-14,0,1,733
2011-05-15,0,1,727
2011-05-16,0,1,753
2011-05-17,0,1,733
2011-05-18,0,1,765
2011-05-19,0,1,733
2011-05-20,0,1,742
2011-05-21,0,1,741
2011-05-22,0,1,740
2011-05-23,0,1,740
2011-05-24,0,1,743
2011-05-25,0,1,727
2011-05-26,0,1,732
2011-05-27,0,1,740
2011-05-28,0,1,735
2011-05-29,0,1,719
2011-05-30,0,1,738
2011-05-31,0,1,743
2011-06-01,0,1,759
2011-06-02,0,1,733
2011-06-03,0,1,725
2011-06-04,0,1,717
2011-06-05,0,1,717
2011-06-06,0,1,736
2011-06-07,0,1,731
2011-06-08,0,1,750
2011-06-09,0,1,729
2011-06-10,0,1,744
2011-06-11,0,1,728
2011-06-12,0,1,728
2011-06-13,0,1,719
2011-06-14,0,1,739
2011-06-15,0,1,738
2011-06-16,0,1,739
2011-06-17,0,1,722
2011-06-18,0,1,708
2011-06-19,0,1,726
2011-06-20,0,1,731
2011-06-21,0,1,737
2011-06-22,0,1,746
2011-06-23,0,1,722
2011-06-24,0,1,702
2011-06-25,0,1,726
2011-06-26,0,1,727
2011-06-27,0,1,723
2011-06-28,0,1,735
2011-06-29,0,1,724
2011-06-30,0,1,710
2011-07-01,0,1,708
2011-07-02,0,1,721
2011-07-03,0,1,736
2011-07-04,0,1,723
2011-07-05,0,1,741
2011-07-06,0,1,728
2011-07-07,0,1,730
2011-07-08,0,1,732
2011-07-09,0,1,722
2011-07-10,0,1,716
2011-07-11,0,1,719
2011-07-12,0,1,732
2011-07-13,0,1,746
2011-07-14,0,1,715
2011-07-15,0,1,733
2011-07-16,0,1,723
2011-07-17,0,1,712
2011-07-18,0,1,727
2011-07-19,0,1,731
2011-07-20,0,1,725
2011-07-21,0,1,725
2011-07-22,0,1,712
2011-07-23,0,1,700
2011-07-24,0,1,724
2011-07-25,0,1,739
2011-07-26,0,1,750
2011-07-27,0,1,724
2011-07-28,0,1,753
2011-07-29,0,1,741
2011-07-30,0,1,736
2011-07-31,0,1,716
2011-08-01,0,1,724
2011-08-02,0,1,716
2011-08-03,0,1,739
2011-08-04,0,1,729
2011-08-05,0,1,729
2011-08-06,0,1,715
2011-08-07,0,1,732
2011-08-08,0,1,734
2011-08-09,0,1,725
2011-08-10,0,1,738
2011-08-11,0,1,738
2011-08-12,0,1,749
2011-08-13,0,1,726
2011-08-14,0,1,717
2011-08-15,0,1,730
2011-08-16,0,1,738
2011-08-17,0,1,739
2011-08-18,0,1,718
2011-08-19,0,1,727
2011-08-20,0,1,720
2011-08-21,0,1,726
2011-08-22,0,1,756
2011-08-23,0,1,733
2011-08-24,0,1,757
2011-08-25,0,1,751
2011-08-26,0,1,740
2011-08-27,0,1,730
2011-08-28,0,1,738
2011-08-29,0,1,733
2011-08-30,0,1,738
2011-08-31,0,1,738
2011-09-01,0,1,744
2011-09-02,0,1,734
2011-09-03,0,1,730
2011-09-04,0,1,748
2011-09-05,0,1,733
2011-09-06,0,1,754
2011-09-07,0,1,743
2011-09-08,0,1,729
2011-09-09,0,1,724
2011-09-10,0,1,730
2011-09-11,0,1,743
2011-09-12,0,1,750
2011-09-13,0,1,747
2011-09-14,0,1,757
2011-09-15,0,1,748
2011-09-16,0,1,739
2011-09-17,0,1,747
2011-09-18,0,1,752
2011-09-19,0,1,756
2011-09-20,0,1,749
2011-09-21,0,1,760
2011-09-22,0,1,729
2011-09-23,0,1,747
2011-09-24,0,1,745
2011-09-25,0,1,745
2011-09-26,0,1,747
2011-09-27,0,1,769
2011-09-28,0,1,756
2011-09-29,0,1,752
2011-09-30,0,1,746
2011-10-01,0,1,755
2011-10-02,0,1,744
2011-10-03,0,1,744
2011-10-04,0,1,758
2011-10-05,0,1,778
2011-10-06,0,1,754
2011-10-07,0,1,758
2011-10-08,0,1,745
2011-10-09,0,1,747
2011-10-10,0,1,750
2011-10-11,0,1,750
2011-10-12,0,1,763
2011-10-13,0,1,768
2011-10-14,0,1,770
2011-10-15,0,1,756
2011-10-16,0,1,745
2011-10-17,0,1,766
2011-10-18,0,1,770
2011-10-19,0,1,781
2011-10-20,0,1,784
2011-10-21,0,1,770
2011-10-22,0,1,750
2011-10-23,0,1,754
2011-10-24,0,1,774
2011-10-25,0,1,763
2011-10-26,0,1,769
2011-10-27,0,1,773
2011-10-28,0,1,771
2011-10-29,0,1,759
2011-10-30,0,1,730
2011-10-31,0,1,768
2011-11-01,0,1,768
2011-11-02,0,1,763
2011-11-03,0,1,769
2011-11-04,0,1,775
2011-11-05,0,1,749
2011-11-06,0,1,778
2011-11-07,0,1,777
2011-11-08,0,1,783
2011-11-09,0,1,767
2011-11-10,0,1,769
2011-11-11,0,1,762
2011-11-12,0,1,762
2011-11-13,0,1,763
2011-11-14,0,1,767
2011-11-15,0,1,774
2011-11-16,0,1,776
2011-11-17,0,1,777
2011-11-18,0,1,752
2011-11-19,0,1,769
2011-11-20,0,1,783
2011-11-21,0,1,783
2011-11-22,0,1,769
2011-11-23,0,1,790
2011-11-24,0,1,799
2011-11-25,0,1,768
2011-11-26,0,1,774
2011-11-27,0,1,791
2011-11-28,0,1,784
2011-11-29,0,1,795
2011-11-30,0,1,770
2011-12-01,0,1,780
2011-12-02,0,1,775
2011-12-03,0,1,774
2011-12-04,0,1,777
2011-12-05,0,1,777
2011-12-06,0,1,768
2011-12-07,0,1,793
2011-12-08,0,1,783
2011-12-09,0,1,761
2011-12-10,0,1,777
2011-12-11,0,1,776
2011-12-12,0,1,782
2011-12-13,0,1,779
2011-12-14,0,1,800
2011-12-15,0,1,785
2011-12-16,0,1,766
2011-12-17,0,1,754
2011-12-18,0,1,763
2011-12-19,0,1,753
2011-12-20,0,1,780
2011-12-21,0,1,785
2011-12-22,0,1,768
2011-12-23,0,1,768
2011-12-24,0,1,785
2011-12-25,0,1,772
2011-12-26,0,1,792
2011-12-27,0,1,781
2011-12-28,0,1,782
2011-12-29,0,1,758
2011-12-30,0,1,781
2011-12-31,0,1,781
2012-01-01,0,1,768
2012-01-02,0,1,774
2012-01-03,0,1,790
2012-01-04,0,1,776
2012-01-05,0,1,772
2012-01-06,0,1,776
2012-01-07,0,1,763
2012-01-08,0,1,777
2012-01-09,0,1,767
2012-01-10,0,1,796
2012-01-11,0,1,789
2012-01-12,0,1,779
2012-01-13,0,1,763
2012-01-14,0,1,758
2012-01-15,0,1,760
2012-01-16,0,1,760
2012-01-17,0,1,794
2012-01-18,0,1,785
2012-01-19,0,1,788
2012-01-20,0,1,788
2012-01-21,0,1,780
2012-01-22,0,1,772
2012-01-23,0,1,769
2012-01-24,0,1,786
2012-01-25,0,1,782
2012-01-26,0,1,773
2012-01-27,0,1,764
2012-01-28,0,1,775
2012-01-29,0,1,781
2012-01-30,0,1,768
2012-01-31,0,1,772
2012-02-01,0,1,784
2012-02-02,0,1,767
2012-02-03,0,1,773
2012-02-04,0,1,780
2012-02-05,0,1,759
2012-02-06,0,1,769
2012-02-07,0,1,794
2012-02-08,0,1,771
2012-02-09,0,1,772
2012-02-10,0,1,755
2012-02-11,0,1,753
2012-02-12,0,1,747
2012-02-13,0,1,795
2012-02-14,0,1,777
2012-02-15,0,1,772
2012-02-16,0,1,757
2012-02-17,0,1,743
2012-02-18,0,1,759
2012-02-19,0,1,756
2012-02-20,0,1,768
2012-02-21,0,1,775
2012-02-22,0,1,779
2012-02-23,0,1,764
2012-02-24,0,1,764
2012-02-25,0,1,749
2012-02-26,0,1,746
2012-02-27,0,1,756
2012-02-28,0,1,772
2012-02-29,0,1,772
2012-03-01,0,1,761
2012-03-02,0,1,758
2012-03-03,0,1,766
2012-03-04,0,1,733
2012-03-05,0,1,743
2012-03-06,0,1,761
2012-03-07,0,1,769
2012-03-08,0,1,755
2012-03-09,0,1,760
2012-03-10,0,1,716
2012-03-11,0,1,724
2012-03-12,0,1,746
2012-03-13,0,1,784
2012-03-14,0,1,758
2012-03-15,0,1,731
2012-03-16,0,1,743
2012-03-17,0,1,749
2012-03-18,0,1,753
2012-03-19,0,1,753
2012-03-20,0,1,751
2012-03-21,0,1,761
2012-03-22,0,1,761
2012-03-23,0,1,737
2012-03-24,0,1,737
2012-03-25,0,1,738
2012-03-26,0,1,727
2012-03-27,0,1,737
2012-03-28,0,1,727
2012-03-29,0,1,746
2012-03-30,0,1,736
2012-03-31,0,1,731
2012-04-01,0,1,735
2012-04-02,0,1,745
2012-04-03,0,1,739
2012-04-04,0,1,758
2012-04-05,0,1,726
2012-04-06,0,1,735
2012-04-07,0,1,729
2012-04-08,0,1,740
2012-04-09,0,1,731
2012-04-10,0,1,752
2012-04-11,0,1,740
2012-04-12,0,1,737
2012-04-13,0,1,729
2012-04-14,0,1,733
2012-04-15,0,1,736
2012-04-16,0,1,726
2012-04-17,0,1,723
2012-04-18,0,1,728
2012-04-19,0,1,735
2012-04-20,0,1,727
2012-04-21,0,1,724
2012-04-22,0,1,716
2012-04-23,0,1,736
2012-04-24,0,1,732
2012-04-25,0,1,718
2012-04-26,0,1,731
2012-04-27,0,1,729
2012-04-28,0,1,720
2012-04-29,0,1,721
2012-04-30,0,1,727
2012-05-01,0,1,719
2012-05-02,0,1,746
2012-05-03,0,1,723
2012-05-04,0,1,734
2012-05-05,0,1,710
2012-05-06,0,1,726
2012-05-07,0,1,724
2012-05-08,0,1,727
2012-05-09,0,1,718
2012-05-10,0,1,735
2012-05-11,0,1,721
2012-05-12,0,1,711
2012-05-13,0,1,725
2012-05-14,0,1,719
2012-05-15,0,1,745
2012-05-16,0,1,735
2012-05-17,0,1,717
2012-05-18,0,1,727
2012-05-19,0,1,710
2012-05-20,0,1,730
2012-05-21,0,1,716
2012-05-22,0,1,720
2012-05-23,0,1,723
2012-05-24,0,1,721
2012-05-25,0,1,726
2012-05-26,0,1,709
2012-05-27,0,1,707
2012-05-28,0,1,708
2012-05-29,0,1,726
2012-05-30,0,1,714
2012-05-31,0,1,703
2012-06-01,0,1,699
2012-06-02,0,1,700
2012-06-03,0,1,704
2012-06-04,0,1,721
2012-06-05,0,1,710
2012-06-06,0,1,729
2012-06-07,0,1,697
2012-06-08,0,1,733
2012-06-09,0,1,687
2012-06-10,0,1,706
2012-06-11,0,1,707
2012-06-12,0,1,707
2012-06-13,0,1,722
2012-06-14,0,1,722
2012-06-15,0,1,703
2012-06-16,0,1,713
2012-06-17,0,1,703
2012-06-18,0,1,697
2012-06-19,0,1,712
2012-06-20,0,1,709
2012-06-21,0,1,715
2012-06-22,0,1,700
2012-06-23,0,1,699
2012-06-24,0,1,691
2012-06-25,0,1,718
2012-06-26,0,1,709
2012-06-27,0,1,703
2012-06-28,0,1,736
2012-06-29,0,1,689
2012-06-30,0,1,705
2012-07-01,0,1,679
2012-07-02,0,1,710
2012-07-03,0,1,714
2012-07-04,0,1,711
2012-07-05,0,1,696
2012-07-06,0,1,695
2012-07-07,0,1,692
2012-07-08,0,1,689
2012-07-09,0,1,697
2012-07-10,0,1,727
2012-07-11,0,1,718
2012-07-12,0,1,723
2012-07-13,0,1,694
2012-07-14,0,1,696
2012-07-15,0,1,684
2012-07-16,0,1,695
2012-07-17,0,1,710
2012-07-18,0,1,710
2012-07-19,0,1,728
2012-07-20,0,1,706
2012-07-21,0,1,698
2012-07-22,0,1,707
2012-07-23,0,1,708
2012-07-24,0,1,703
2012-07-25,0,1,709
2012-07-26,0,1,726
2012-07-27,0,1,719
2012-07-28,0,1,705
2012-07-29,0,1,714
2012-07-30,0,1,726
2012-07-31,0,1,711
2012-08-01,0,1,719
2012-08-02,0,1,716
2012-08-03,0,1,699
2012-08-04,0,1,708
2012-08-05,0,1,694
2012-08-06,0,1,712
2012-08-07,0,1,715
2012-08-08,0,1,723
2012-08-09,0,1,702
2012-08-10,0,1,704
2012-08-11,0,1,725
2012-08-12,0,1,706
2012-08-13,0,1,714
2012-08-14,0,1,713
2012-08-15,0,1,722
2012-08-16,0,1,721
2012-08-17,0,1,707
2012-08-18,0,1,706
2012-08-19,0,1,708
2012-08-20,0,1,719
2012-08-21,0,1,733
2012-08-22,0,1,717
2012-08-23,0,1,728
2012-08-24,0,1,722
2012-08-25,0,1,713
2012-08-26,0,1,723
2012-08-27,0,1,720
2012-08-28,0,1,726
2012-08-29,0,1,725
2012-08-30,0,1,720
2012-08-31,0,1,715
2012-09-01,0,1,695
2012-09-02,0,1,722
2012-09-03,0,1,718
2012-09-04,0,1,713
2012-09-05,0,1,739
2012-09-06,0,1,716
2012-09-07,0,1,729
2012-09-08,0,1,710
2012-09-09,0,1,728
2012-09-10,0,1,744
2012-09-11,0,1,715
2012-09-12,0,1,730
2012-09-13,0,1,739
2012-09-14,0,1,727
2012-09-15,0,1,723
2012-09-16,0,1,731
2012-09-17,0,1,720
2012-09-18,0,1,722
2012-09-19,0,1,729
2012-09-20,0,1,746
2012-09-21,0,1,720
2012-09-22,0,1,708
2012-09-23,0,1,737
2012-09-24,0,1,727
2012-09-25,0,1,733
2012-09-26,0,1,726
2012-09-27,0,1,742
2012-09-28,0,1,736
2012-09-29,0,1,722
2012-09-30,0,1,717
2012-10-01,0,1,716
2012-10-02,0,1,747
2012-10-03,0,1,769
2012-10-04,0,1,744
2012-10-05,0,1,740
2012-10-06,0,1,732
2012-10-07,0,1,736
2012-10-08,0,1,737
2012-10-09,0,1,748
2012-10-10,0,1,739
2012-10-11,0,1,731
2012-10-12,0,1,739
